1707859920458,11971.9013671875
1707859920586,12039.476367187499
1707859920713,11812.9646484375
1707859920840,11969.998828125
1707859920968,11981.842382812501
1707859921095,12016.775390625
1707859921224,11957.248828125
1707859921350,11766.8953125
1707859921477,11896.02890625
1707859921604,11743.636523437499
1707859921732,11669.4673828125
1707859921859,11513.787890625
1707859921986,11362.172460937501
1707859922114,11570.784375
1707859922241,11324.569921875001
1707859922369,11517.1248046875
1707859922496,11463.7341796875
1707859922623,11313.752343750002
1707859922761,11579.2810546875
1707859922878,11282.3455078125
1707859923005,11445.794531250001
1707859923133,11392.115039062499
1707859923260,11415.4734375
1707859923387,11466.622851562499
1707859923515,11464.9892578125
1707859923642,11463.1166015625
1707859923776,11475.6873046875
1707859923897,11583.33515625
1707859924024,11415.204492187499
1707859924152,11661.1599609375
1707859924285,11629.334765624999
1707859924406,11953.403906250001
1707859924534,11950.953515625002
1707859924661,11664.7359375
1707859924795,11841.1640625
1707859924916,11812.994531249999
1707859925043,11925.75234375
1707859925170,11994.1142578125
1707859925298,12002.421679687499
1707859925425,11675.683007812499
1707859925552,11893.688085937498
1707859925680,12000.359765625
1707859925807,11927.107031249998
1707859925934,11786.8072265625
1707859926062,11766.974999999999
1707859926189,11941.650000000001
1707859926317,11812.406835937501
1707859926444,11536.3892578125
1707859926571,11602.978125000001
1707859926699,11892.5126953125
1707859926826,11842.190039062498
1707859926953,11745.429492187499
1707859927081,11605.4384765625
1707859927208,11565.305859375
1707859927335,11734.074023437499
1707859927463,11577.8666015625
1707859927590,11630.8986328125
1707859927718,11692.74609375
1707859927852,11646.04921875
1707859927972,11771.23828125
1707859928100,11577.019921875
1707859928227,11504.7732421875
1707859928361,11581.02421875
1707859928482,11681.390624999998
1707859928609,11443.921875
1707859928737,11639.225976562499
1707859928866,11467.2703125
1707859928991,11518.768359375
1707859929119,11439.2501953125
1707859929246,11756.4861328125
1707859929373,11647.055273437498
1707859929501,11812.576171875
1707859929628,11640.989062499999
1707859929756,11692.3974609375
1707859929883,11720.6466796875
1707859930010,11797.7044921875
1707859930138,11739.3234375
1707859930265,11798.8798828125
1707859930392,11675.812500000002
1707859930520,11803.212890625004
1707859930647,11673.152929687498
1707859930774,11595.4177734375
1707859930902,11794.2779296875
1707859931029,11739.642187499998
1707859931157,11361.2560546875
1707859931284,11661.897070312501
1707859931411,11438.851757812497
1707859931539,11490.5390625
1707859931666,11606.145703125001
1707859931793,11541.877734374999
1707859931921,11595.975585937502
1707859932048,11387.264062499999
1707859932176,11619.732421875
1707859932303,11429.06015625
1707859932430,11743.208203125
1707859932558,11606.583984375
1707859932685,11587.79765625
1707859932812,11520.4119140625
1707859932944,11448.513867187501
1707859933067,11332.4888671875
1707859933195,11619.67265625
1707859933322,11603.8546875
1707859933449,11663.630273437499
1707859933577,11702.3185546875
1707859933704,11697.387890625
1707859933831,11776.955859375
1707859933962,11891.3671875
1707859934086,11804.5875
1707859934214,11951.272265625
1707859934341,11793.0029296875
1707859934477,11875.03125
1707859934596,11950.37578125
1707859934723,11850.417773437499
1707859934850,11903.658984375
1707859934978,11646.626953125002
1707859935105,11828.115234375
1707859935233,11928.1927734375
1707859935360,11844.2419921875
1707859935487,11638.4390625
1707859935615,11751.7845703125
1707859935742,11340.587109375
1707859935870,11499.962109375001
1707859935999,11625.1212890625
1707859936124,11604.69140625
1707859936252,11624.0953125
1707859936379,11686.869140625
1707859936506,11738.158007812503
1707859936634,11647.364062499999
1707859936761,11463.833789062499
1707859936889,11617.4513671875
1707859937016,11513.190234375
1707859937143,11612.520703125
1707859937271,11559.50859375
1707859937398,11571.581250000003
1707859937526,11676.908203125
1707859937653,11566.142578124998
1707859937780,11552.1873046875
1707859937908,11503.64765625
1707859938035,11634.942773437499
1707859938162,11504.315039062501
1707859938290,11721.134765624998
1707859938417,11735.9765625
1707859938549,11818.0048828125
1707859938672,11830.2767578125
1707859938799,11836.283203125
1707859938927,12014.0859375
1707859939062,12006.973828125
1707859939182,11970.437109375
1707859939309,11878.4279296875
1707859939436,11923.5708984375
1707859939574,12106.613085937499
1707859939691,11959.758984375
1707859939819,11865.34921875
1707859939946,12071.191992187501
1707859940073,12053.5810546875
1707859940201,11689.040625000001
1707859940328,11814.628125
1707859940456,11801.3701171875
1707859940583,11947.546875
1707859940710,11795.941406249998
1707859940838,11787.753515625
1707859940965,11748.557226562501
1707859941093,11592.728320312497
1707859941220,11552.237109375
1707859941347,11812.576171875
1707859941475,11736.823242187502
1707859941602,11698.1150390625
1707859941730,11623.1390625
1707859941857,11614.9013671875
1707859941984,11695.6546875
1707859942112,11733.406640624999
1707859942239,11555.3349609375
1707859942367,11728.1373046875
1707859942494,11583.046289062499
1707859942621,11635.590234375
1707859942749,11674.5873046875
1707859942876,11674.17890625
1707859943004,11578.533984375
1707859943131,11644.754296875002
1707859943258,11608.43671875
1707859943386,11628.717187499999
1707859943513,11882.880468750001
1707859943641,11997.3216796875
1707859943768,11715.0087890625
1707859943895,11867.590429687501
1707859944023,11939.4287109375
1707859944150,11929.85625
1707859944278,11902.4537109375
1707859944405,11996.5447265625
1707859944532,12086.1134765625
1707859944660,12049.835742187499
1707859944787,11866.30546875
1707859944915,11979.06328125
1707859945042,11937.3966796875
1707859945174,11942.5962890625
1707859945297,12036.916406249999
1707859945424,12085.5955078125
1707859945552,11853.645117187501
1707859945682,12010.410351562501
1707859945806,11994.3333984375
1707859945934,11815.1759765625
1707859946061,11862.9287109375
1707859946189,11728.76484375
1707859946316,11822.557031250002
1707859946444,11846.622656249998
1707859946571,11484.20390625
1707859946705,11876.0771484375
1707859946826,11666.7779296875
1707859946953,11559.707812499999
1707859947081,11770.311914062499
1707859947208,12005.768554687498
1707859947335,11774.605078125
1707859947463,11738.297460937498
1707859947590,11848.6447265625
1707859947718,11637.8015625
1707859947845,11668.700390625
1707859947972,11671.927734375002
1707859948100,11677.6552734375
1707859948234,11830.0974609375
1707859948355,11644.7244140625
1707859948482,11648.439843749999
1707859948609,11856.1453125
1707859948745,11851.832226562501
1707859948864,11763.8373046875
1707859948992,11911.36875
1707859949119,11869.433203125001
1707859949247,11803.0236328125
1707859949374,12059.637304687501
1707859949501,12107.6888671875
1707859949629,12000.02109375
1707859949756,11954.141015625002
1707859949884,11853.894140625
1707859950011,12141.247265625001
1707859950138,12204.817968750001
1707859950266,11989.5421875
1707859950393,11994.731835937499
1707859950521,11866.295507812501
1707859950648,12004.0154296875
1707859950786,11921.419335937499
1707859950903,12180.513281249998
1707859951030,12044.496679687501
1707859951158,11880.5994140625
1707859951286,11968.0564453125
1707859951413,11979.93984375
1707859951540,11720.8259765625
1707859951667,11954.200781250001
1707859951805,11751.724804687501
1707859951922,11544.12890625
1707859952050,11684.1796875
1707859952177,11743.9751953125
1707859952312,11736.514453125
1707859952432,11736.086132812501
1707859952559,11875.011328125001
1707859952687,11727.4599609375
1707859952814,11897.044921875
1707859952942,11723.903906250001
1707859953069,11752.5615234375
1707859953197,11764.375195312501
